date,city,PM_China,PM_US Post
2013-10-3,chengdu,67.0,71.0
2013-10-3,chengdu,69.5,79.0
2013-10-3,chengdu,68.5,78.0
2013-10-3,chengdu,66.0,77.0
2013-10-3,chengdu,63.5,78.0
2013-10-3,chengdu,76.5,80.0
2013-10-3,chengdu,89.5,100.0
2013-10-3,chengdu,94.0,100.0
2013-10-3,chengdu,98.5,105.0
2013-10-3,chengdu,101.5,103.0
2013-10-4,chengdu,105.5,111.0
2013-10-4,chengdu,112.0,121.0
2013-10-4,chengdu,107.5,116.0
2013-10-4,chengdu,103.5,116.0
2013-10-4,chengdu,94.5,111.0
2013-10-4,chengdu,93.0,110.0
2013-10-4,chengdu,93.0,98.0
2013-10-4,chengdu,92.0,101.0
2013-10-4,chengdu,99.5,113.0
2013-10-4,chengdu,112.5,117.0
2013-10-4,chengdu,116.5,124.0
2013-10-4,chengdu,124.5,132.0
2013-10-4,chengdu,94.0,98.0
2013-10-4,chengdu,95.0,89.0
2013-10-4,chengdu,102.5,96.0
2013-10-4,chengdu,90.5,85.0
2013-10-4,chengdu,89.0,87.0
2013-10-4,chengdu,90.0,82.0
2013-10-4,chengdu,94.5,90.0
2013-10-4,chengdu,91.0,85.0
2013-10-4,chengdu,94.5,99.0
2013-10-4,chengdu,104.0,103.0
2013-10-4,chengdu,107.0,110.0
2013-10-4,chengdu,104.5,113.0
2013-10-5,chengdu,107.0,110.0
2013-10-5,chengdu,102.0,122.0
2013-10-5,chengdu,99.0,101.0
2013-10-5,chengdu,95.5,106.0
2013-10-5,chengdu,99.0,94.0
2013-10-5,chengdu,94.5,100.0
2013-10-5,chengdu,89.5,99.0
2013-10-5,chengdu,86.5,101.0
2013-10-5,chengdu,95.0,104.0
2013-10-5,chengdu,91.5,112.0
2013-10-5,chengdu,57.0,65.0
2013-10-5,chengdu,47.5,55.0
2013-10-5,chengdu,51.5,60.0
2013-10-5,chengdu,52.0,58.0
2013-10-5,chengdu,56.0,61.0
2013-10-5,chengdu,54.0,60.0
2013-10-5,chengdu,53.0,55.0
2013-10-5,chengdu,53.0,61.0
2013-10-5,chengdu,52.5,53.0
2013-10-5,chengdu,56.5,48.0
2013-10-5,chengdu,70.0,56.0
2013-10-6,chengdu,77.0,70.0
2013-10-6,chengdu,79.0,78.0
2013-10-6,chengdu,80.0,87.0
2013-10-6,chengdu,82.0,92.0
2013-10-6,chengdu,76.5,78.0
2013-10-6,chengdu,67.0,76.0
2013-10-6,chengdu,66.5,72.0
2013-10-6,chengdu,71.5,95.0
2013-10-6,chengdu,116.5,147.0
2013-10-6,chengdu,134.0,160.0
2013-10-6,chengdu,93.5,100.0
2013-10-6,chengdu,81.0,81.0
2013-10-6,chengdu,66.0,68.0
2013-10-6,chengdu,58.0,55.0
2013-10-6,chengdu,52.0,56.0
2013-10-6,chengdu,54.5,61.0
2013-10-6,chengdu,72.5,79.0
2013-10-6,chengdu,86.0,91.0
2013-10-6,chengdu,95.0,79.0
2013-10-6,chengdu,97.5,80.0
2013-10-6,chengdu,113.0,84.0
2013-10-7,chengdu,145.0,159.0
2013-10-7,chengdu,144.0,144.0
2013-10-7,chengdu,120.0,114.0
2013-10-7,chengdu,100.5,98.0
2013-10-7,chengdu,83.0,79.0
2013-10-7,chengdu,59.5,76.0
2013-10-7,chengdu,48.5,62.0
2013-10-7,chengdu,47.5,56.0
2013-10-7,chengdu,55.0,62.0
2013-10-7,chengdu,67.5,63.0
2013-10-7,chengdu,79.0,66.0
2013-10-7,chengdu,84.0,72.0
2013-10-7,chengdu,86.5,96.0
2013-10-8,chengdu,96.5,103.0
2013-10-8,chengdu,116.5,96.0
2013-10-8,chengdu,129.5,106.0
2013-10-8,chengdu,139.5,132.0
2013-10-8,chengdu,180.0,207.0
2013-10-8,chengdu,174.0,186.0
2013-10-8,chengdu,167.0,167.0
2013-10-8,chengdu,107.0,98.0
2013-10-8,chengdu,60.0,66.0
2013-10-8,chengdu,59.0,60.0
2013-10-8,chengdu,50.5,62.0
2013-10-8,chengdu,38.0,42.0
2013-10-8,chengdu,35.5,40.0
2013-10-8,chengdu,35.5,71.0
2013-10-8,chengdu,102.5,100.0
2013-10-8,chengdu,103.0,102.0
2013-10-8,chengdu,104.5,121.0
2013-10-9,chengdu,126.5,112.0
2013-10-9,chengdu,126.0,123.0
2013-10-9,chengdu,122.0,146.0
2013-10-9,chengdu,122.5,144.0
2013-10-9,chengdu,129.0,146.0
2013-10-9,chengdu,133.0,147.0
2013-10-9,chengdu,136.5,139.0
2013-10-9,chengdu,100.5,135.0
2013-10-9,chengdu,100.5,93.0
2013-10-9,chengdu,67.5,92.0
2013-10-9,chengdu,100.0,75.0
2013-10-9,chengdu,100.0,73.0
2013-10-9,chengdu,100.0,71.0
2013-10-9,chengdu,101.0,70.0
2013-10-9,chengdu,101.5,77.0
2013-10-9,chengdu,101.5,95.0
2013-10-9,chengdu,101.5,115.0
2013-10-9,chengdu,101.0,124.0
2013-10-9,chengdu,100.5,116.0
2013-10-9,chengdu,100.0,129.0
2013-10-10,chengdu,100.0,138.0
2013-10-10,chengdu,102.5,233.0
2013-10-10,chengdu,105.0,254.0
2013-10-10,chengdu,109.5,295.0
2013-10-10,chengdu,114.5,306.0
2013-10-10,chengdu,119.5,273.0
2013-10-10,chengdu,123.5,277.0
2013-10-10,chengdu,127.5,276.0
2013-10-10,chengdu,133.0,283.0
2013-10-10,chengdu,137.5,296.0
2013-10-10,chengdu,229.5,275.0
2013-10-10,chengdu,229.5,216.0
2013-10-10,chengdu,207.0,217.0
2013-10-10,chengdu,218.5,113.0
2013-10-10,chengdu,169.0,104.0
2013-10-10,chengdu,130.5,116.0
2013-10-10,chengdu,142.0,115.0
2013-10-10,chengdu,141.0,102.0
2013-10-10,chengdu,123.0,112.0
2013-10-10,chengdu,130.5,121.0
2013-10-10,chengdu,141.5,132.0
2013-10-10,chengdu,154.5,154.0
2013-10-10,chengdu,163.5,152.0
2013-10-10,chengdu,168.5,154.0
2013-10-11,chengdu,170.5,149.0
2013-10-11,chengdu,177.0,162.0
2013-10-11,chengdu,186.0,179.0
2013-10-11,chengdu,179.0,175.0
2013-10-11,chengdu,182.0,177.0
2013-10-11,chengdu,183.5,203.0
2013-10-11,chengdu,193.0,222.0
2013-10-11,chengdu,200.5,196.0
2013-10-11,chengdu,222.0,192.0
2013-10-11,chengdu,245.5,203.0
2013-10-11,chengdu,191.0,162.0
2013-10-11,chengdu,138.5,141.0
2013-10-11,chengdu,131.0,129.0
2013-10-11,chengdu,123.5,117.0
2013-10-11,chengdu,119.5,123.0
2013-10-11,chengdu,119.5,120.0
2013-10-11,chengdu,125.5,113.0
2013-10-11,chengdu,131.0,133.0
2013-10-11,chengdu,150.5,147.0
2013-10-11,chengdu,163.0,158.0
2013-10-11,chengdu,171.0,168.0
2013-10-11,chengdu,222.0,163.0
2013-10-11,chengdu,235.5,174.0
2013-10-12,chengdu,252.5,228.0
2013-10-12,chengdu,290.5,214.0
2013-10-12,chengdu,311.5,227.0
2013-10-12,chengdu,342.5,247.0
2013-10-12,chengdu,355.0,274.0
2013-10-12,chengdu,356.0,322.0
2013-10-12,chengdu,358.0,401.0
2013-10-12,chengdu,364.0,403.0
2013-10-12,chengdu,406.5,436.0
2013-10-12,chengdu,397.5,352.0
2013-10-12,chengdu,316.5,229.0
2013-10-12,chengdu,253.0,194.0
2013-10-12,chengdu,191.0,166.0
2013-10-12,chengdu,127.0,118.0
2013-10-12,chengdu,101.5,98.0
2013-10-12,chengdu,101.0,104.0
2013-10-12,chengdu,108.5,103.0
2013-10-12,chengdu,120.5,122.0
2013-10-12,chengdu,138.5,138.0
2013-10-12,chengdu,171.0,155.0
2013-10-12,chengdu,189.5,176.0
2013-10-12,chengdu,210.5,169.0
2013-10-12,chengdu,217.0,176.0
2013-10-13,chengdu,231.5,218.0
2013-10-13,chengdu,218.5,206.0
2013-10-13,chengdu,208.0,183.0
2013-10-13,chengdu,188.0,184.0
2013-10-13,chengdu,175.0,167.0
2013-10-13,chengdu,159.5,142.0
2013-10-13,chengdu,154.5,134.0
2013-10-13,chengdu,175.0,153.0
2013-10-13,chengdu,190.5,154.0
2013-10-13,chengdu,165.5,141.0
2013-10-13,chengdu,130.0,117.0
2013-10-13,chengdu,113.0,148.0
2013-10-13,chengdu,88.5,108.0
2013-10-13,chengdu,74.0,96.0
2013-10-13,chengdu,67.5,67.0
2013-10-13,chengdu,66.0,78.0
2013-10-13,chengdu,69.0,78.0
2013-10-13,chengdu,72.0,79.0
2013-10-13,chengdu,77.5,90.0
2013-10-13,chengdu,88.0,91.0
2013-10-13,chengdu,105.0,105.0
2013-10-13,chengdu,144.5,136.0
2013-10-13,chengdu,139.0,134.0
2013-10-13,chengdu,131.5,131.0
2013-10-14,chengdu,126.0,133.0
2013-10-14,chengdu,133.5,143.0
2013-10-14,chengdu,136.5,146.0
2013-10-14,chengdu,138.5,154.0
2013-10-14,chengdu,133.5,115.0
2013-10-14,chengdu,126.5,120.0
2013-10-14,chengdu,129.5,132.0
2013-10-14,chengdu,131.5,121.0
2013-10-14,chengdu,127.0,112.0
2013-10-14,chengdu,138.0,111.0
2013-10-14,chengdu,121.5,96.0
2013-10-14,chengdu,83.5,80.0
2013-10-14,chengdu,52.5,47.0
2013-10-14,chengdu,37.5,37.0
2013-10-14,chengdu,26.5,33.0
2013-10-14,chengdu,16.0,15.0
2013-10-14,chengdu,13.5,18.0
2013-10-14,chengdu,15.5,22.0
2013-10-14,chengdu,22.0,36.0
2013-10-14,chengdu,30.5,44.0
2013-10-14,chengdu,35.0,35.0
2013-10-14,chengdu,43.0,56.0
2013-10-14,chengdu,78.5,98.0
2013-10-15,chengdu,89.5,99.0
2013-10-15,chengdu,62.0,67.0
2013-10-15,chengdu,65.0,71.0
2013-10-15,chengdu,78.0,75.0
2013-10-15,chengdu,88.0,81.0
2013-10-15,chengdu,71.5,72.0
2013-10-15,chengdu,47.5,41.0
2013-10-15,chengdu,20.0,24.0
2013-10-15,chengdu,15.5,20.0
2013-10-15,chengdu,18.5,24.0
2013-10-15,chengdu,17.0,20.0
2013-10-15,chengdu,17.0,18.0
2013-10-15,chengdu,18.0,24.0
2013-10-15,chengdu,18.0,28.0
2013-10-15,chengdu,18.0,36.0
2013-10-15,chengdu,18.0,33.0
2013-10-16,chengdu,18.0,38.0
2013-10-16,chengdu,18.0,34.0
2013-10-16,chengdu,18.0,39.0
2013-10-16,chengdu,18.0,47.0
2013-10-16,chengdu,14.0,1.0
2013-10-16,chengdu,9.0,16.0
2013-10-16,chengdu,15.5,13.0
2013-10-16,chengdu,14.0,15.0
2013-10-16,chengdu,8.5,22.0
2013-10-16,chengdu,14.5,15.0
2013-10-16,chengdu,19.5,17.0
2013-10-17,chengdu,18.5,21.0
2013-10-17,chengdu,13.5,18.0
2013-10-17,chengdu,13.0,21.0
2013-10-17,chengdu,17.5,23.0
2013-10-17,chengdu,24.5,24.0
2013-10-17,chengdu,27.0,17.0
2013-10-17,chengdu,27.0,29.0
2013-10-17,chengdu,22.0,32.0
2013-10-17,chengdu,31.0,32.0
2013-10-17,chengdu,47.0,30.0
2013-10-17,chengdu,56.5,26.0
2013-10-17,chengdu,49.0,20.0
2013-10-17,chengdu,47.5,14.0
2013-10-17,chengdu,32.5,14.0
2013-10-17,chengdu,27.0,12.0
2013-10-17,chengdu,29.5,14.0
2013-10-17,chengdu,43.0,12.0
2013-10-17,chengdu,14.0,38.0
2013-10-17,chengdu,50.5,30.0
2013-10-17,chengdu,59.0,25.0
2013-10-17,chengdu,33.0,26.0
2013-10-18,chengdu,44.5,27.0
2013-10-18,chengdu,38.5,30.0
2013-10-18,chengdu,30.0,21.0
2013-10-18,chengdu,50.5,17.0
2013-10-18,chengdu,54.5,23.0
2013-10-18,chengdu,62.0,24.0
2013-10-18,chengdu,62.5,26.0
2013-10-18,chengdu,80.0,30.0
2013-10-18,chengdu,89.0,46.0
2013-10-19,chengdu,128.5,62.0
2013-10-19,chengdu,122.5,62.0
2013-10-19,chengdu,117.5,61.0
2013-10-19,chengdu,88.5,67.0
2013-10-19,chengdu,90.5,50.0
2013-10-19,chengdu,105.0,60.0
2013-10-20,chengdu,113.5,76.0
2013-10-20,chengdu,108.0,78.0
2013-10-20,chengdu,109.5,52.0
2013-10-20,chengdu,77.0,33.0
2013-10-20,chengdu,70.5,37.0
2013-10-21,chengdu,87.0,54.0
2013-10-21,chengdu,88.0,59.0
2013-10-21,chengdu,94.0,72.0
2013-10-21,chengdu,85.0,71.0
2013-10-21,chengdu,75.0,57.0
2013-10-21,chengdu,72.0,60.0
2013-10-21,chengdu,71.5,59.0
2013-10-21,chengdu,76.5,78.0
2013-10-21,chengdu,100.0,100.0
2013-10-21,chengdu,102.5,57.0
2013-10-21,chengdu,70.5,29.0
2013-10-22,chengdu,57.5,42.0
2013-10-22,chengdu,59.0,39.0
2013-10-22,chengdu,54.5,38.0
2013-10-22,chengdu,76.5,42.0
2013-10-22,chengdu,95.0,52.0
2013-10-22,chengdu,106.5,56.0
2013-10-22,chengdu,107.5,55.0
2013-10-22,chengdu,119.5,71.0
2013-10-23,chengdu,148.5,87.0
2013-10-23,chengdu,149.5,91.0
2013-10-23,chengdu,159.0,95.0
2013-10-23,chengdu,145.5,95.0
2013-10-23,chengdu,140.5,90.0
2013-10-23,chengdu,133.5,87.0
2013-10-23,chengdu,132.5,85.0
2013-10-23,chengdu,136.0,100.0
2013-10-23,chengdu,114.5,84.0
2013-10-23,chengdu,89.0,62.0
2013-10-23,chengdu,93.0,46.0
2013-10-23,chengdu,61.5,39.0
2013-10-23,chengdu,57.0,35.0
2013-10-23,chengdu,60.0,39.0
2013-10-23,chengdu,57.5,42.0
2013-10-23,chengdu,112.0,63.0
2013-10-23,chengdu,116.0,68.0
2013-10-24,chengdu,116.0,63.0
2013-10-24,chengdu,111.5,73.0
2013-10-24,chengdu,142.5,82.0
2013-10-24,chengdu,167.5,68.0
2013-10-24,chengdu,130.0,69.0
2013-10-24,chengdu,103.0,58.0
2013-10-24,chengdu,113.5,61.0
2013-10-24,chengdu,125.5,86.0
2013-10-24,chengdu,130.5,82.0
2013-10-25,chengdu,134.5,81.0
2013-10-25,chengdu,137.0,86.0
2013-10-25,chengdu,137.0,87.0
2013-10-25,chengdu,187.5,96.0
2013-10-25,chengdu,173.5,102.0
2013-10-25,chengdu,156.5,91.0
2013-10-25,chengdu,141.5,76.0
2013-10-25,chengdu,145.5,74.0
2013-10-25,chengdu,150.5,94.0
2013-10-25,chengdu,125.0,55.0
2013-10-26,chengdu,128.0,84.0
2013-10-26,chengdu,82.5,58.0
2013-10-26,chengdu,107.0,78.0
2013-10-26,chengdu,114.5,83.0
2013-10-27,chengdu,130.0,85.0
2013-10-28,chengdu,147.5,59.0
2013-10-28,chengdu,126.0,75.0
2013-10-29,chengdu,71.5,45.0
2013-10-29,chengdu,73.5,44.0
2013-10-29,chengdu,69.0,62.0
2013-10-29,chengdu,67.5,46.0
2013-10-29,chengdu,44.5,23.0
2013-10-29,chengdu,44.5,21.0
2013-10-29,chengdu,36.5,26.0
2013-10-30,chengdu,38.5,23.0
2013-10-30,chengdu,33.0,32.0
2013-10-31,chengdu,19.5,28.0
2013-10-31,chengdu,21.0,29.0
2013-10-31,chengdu,27.0,39.0
2013-10-31,chengdu,21.5,47.0
2013-10-31,chengdu,21.5,32.0
2013-10-31,chengdu,23.0,39.0
2013-10-31,chengdu,20.0,47.0
2013-10-31,chengdu,15.0,45.0
2013-11-1,chengdu,20.5,45.0
2013-11-1,chengdu,29.0,39.0
2013-11-1,chengdu,31.5,39.0
2013-11-1,chengdu,32.5,51.0
2013-11-1,chengdu,29.5,48.0
2013-11-1,chengdu,35.5,40.0
2013-11-1,chengdu,34.0,54.0
2013-11-1,chengdu,35.5,67.0
2013-11-1,chengdu,38.5,64.0
2013-11-1,chengdu,39.0,59.0
2013-11-1,chengdu,31.5,39.0
2013-11-1,chengdu,20.0,43.0
2013-11-1,chengdu,19.5,30.0
2013-11-1,chengdu,23.0,37.0
2013-11-1,chengdu,21.0,44.0
2013-11-1,chengdu,21.5,41.0
2013-11-1,chengdu,22.5,42.0
2013-11-1,chengdu,27.5,44.0
2013-11-1,chengdu,38.5,56.0
2013-11-1,chengdu,50.0,67.0
2013-11-1,chengdu,56.5,78.0
2013-11-1,chengdu,58.0,89.0
2013-11-1,chengdu,58.5,96.0
2013-11-2,chengdu,70.0,95.0
2013-11-2,chengdu,67.5,107.0
2013-11-2,chengdu,69.5,114.0
2013-11-2,chengdu,74.0,115.0
2013-11-2,chengdu,74.0,109.0
2013-11-2,chengdu,72.0,108.0
2013-11-2,chengdu,76.5,113.0
2013-11-2,chengdu,84.5,99.0
2013-11-2,chengdu,102.0,138.0
2013-11-2,chengdu,115.0,143.0
2013-11-2,chengdu,104.0,174.0
2013-11-2,chengdu,68.5,150.0
2013-11-2,chengdu,47.5,84.0
2013-11-2,chengdu,41.5,66.0
2013-11-2,chengdu,35.0,55.0
2013-11-2,chengdu,34.0,55.0
2013-11-2,chengdu,37.0,50.0
2013-11-2,chengdu,28.0,56.0
2013-11-2,chengdu,22.0,58.0
2013-11-2,chengdu,27.0,48.0
2013-11-2,chengdu,33.5,38.0
2013-11-2,chengdu,42.5,57.0
2013-11-2,chengdu,45.0,63.0
2013-11-3,chengdu,45.0,57.0
2013-11-3,chengdu,48.0,81.0
2013-11-3,chengdu,47.0,79.0
2013-11-3,chengdu,46.0,69.0
2013-11-3,chengdu,44.5,65.0
2013-11-3,chengdu,42.5,67.0
2013-11-3,chengdu,49.5,70.0
2013-11-3,chengdu,47.0,72.0
2013-11-3,chengdu,49.5,77.0
2013-11-3,chengdu,51.0,83.0
2013-11-3,chengdu,52.5,68.0
2013-11-3,chengdu,51.0,80.0
2013-11-3,chengdu,38.0,74.0
2013-11-3,chengdu,30.0,54.0
2013-11-3,chengdu,31.5,62.0
2013-11-3,chengdu,35.5,50.0
2013-11-3,chengdu,33.0,43.0
2013-11-3,chengdu,32.5,49.0
2013-11-3,chengdu,40.0,66.0
2013-11-3,chengdu,48.0,93.0
2013-11-3,chengdu,69.0,105.0
2013-11-3,chengdu,63.0,86.0
2013-11-4,chengdu,56.0,111.0
2013-11-4,chengdu,53.5,62.0
2013-11-4,chengdu,58.5,49.0
2013-11-4,chengdu,63.5,45.0
2013-11-4,chengdu,61.0,71.0
2013-11-4,chengdu,45.0,87.0
2013-11-4,chengdu,40.5,67.0
2013-11-4,chengdu,46.5,57.0
2013-11-4,chengdu,48.0,46.0
2013-11-4,chengdu,49.0,60.0
2013-11-4,chengdu,56.5,70.0
2013-11-4,chengdu,60.0,84.0
2013-11-4,chengdu,58.5,92.0
2013-11-4,chengdu,47.5,83.0
2013-11-4,chengdu,43.5,68.0
2013-11-4,chengdu,41.5,66.0
2013-11-4,chengdu,35.0,56.0
2013-11-4,chengdu,33.5,50.0
2013-11-4,chengdu,40.5,54.0
2013-11-4,chengdu,44.5,50.0
2013-11-4,chengdu,49.0,63.0
2013-11-4,chengdu,47.5,62.0
2013-11-4,chengdu,51.5,86.0
2013-11-4,chengdu,53.0,85.0
2013-11-5,chengdu,59.0,77.0
2013-11-5,chengdu,62.0,99.0
2013-11-5,chengdu,64.0,103.0
2013-11-5,chengdu,58.0,91.0
2013-11-5,chengdu,48.0,68.0
2013-11-5,chengdu,47.5,79.0
2013-11-5,chengdu,40.5,80.0
2013-11-5,chengdu,26.0,62.0
2013-11-5,chengdu,34.0,35.0
2013-11-5,chengdu,34.5,66.0
2013-11-5,chengdu,21.5,64.0
2013-11-5,chengdu,21.0,40.0
2013-11-5,chengdu,18.0,28.0
2013-11-5,chengdu,27.5,23.0
2013-11-5,chengdu,37.0,38.0
2013-11-5,chengdu,46.0,59.0
2013-11-5,chengdu,46.0,82.0
2013-11-5,chengdu,34.5,80.0
2013-11-5,chengdu,39.0,68.0
2013-11-5,chengdu,44.5,58.0
2013-11-5,chengdu,46.0,66.0
2013-11-5,chengdu,49.0,67.0
2013-11-5,chengdu,52.5,70.0
2013-11-6,chengdu,49.0,78.0
2013-11-6,chengdu,44.5,74.0
2013-11-6,chengdu,44.5,79.0
2013-11-6,chengdu,42.0,77.0
2013-11-6,chengdu,44.0,71.0
2013-11-6,chengdu,42.5,73.0
2013-11-6,chengdu,47.0,77.0
2013-11-6,chengdu,45.5,69.0
2013-11-7,chengdu,95.0,172.0
2013-11-7,chengdu,86.5,155.0
2013-11-7,chengdu,96.0,138.0
2013-11-7,chengdu,84.0,140.0
2013-11-7,chengdu,93.5,133.0
2013-11-7,chengdu,88.5,166.0
2013-11-7,chengdu,83.5,168.0
2013-11-7,chengdu,82.5,144.0
2013-11-7,chengdu,68.5,125.0
2013-11-7,chengdu,60.5,124.0
2013-11-8,chengdu,60.5,94.0
2013-11-8,chengdu,60.5,89.0
2013-11-8,chengdu,56.5,101.0
2013-11-8,chengdu,47.5,86.0
2013-11-8,chengdu,48.0,75.0
2013-11-8,chengdu,48.0,80.0
2013-11-8,chengdu,50.5,79.0
2013-11-8,chengdu,56.5,76.0
2013-11-8,chengdu,56.5,92.0
2013-11-8,chengdu,73.5,120.0
2013-11-8,chengdu,71.5,126.0
2013-11-8,chengdu,64.0,104.0
2013-11-8,chengdu,61.0,97.0
2013-11-8,chengdu,65.5,98.0
2013-11-8,chengdu,61.0,122.0
2013-11-8,chengdu,52.5,94.0
2013-11-8,chengdu,49.5,80.0
2013-11-8,chengdu,49.5,80.0
2013-11-8,chengdu,55.0,82.0
2013-11-8,chengdu,63.5,84.0
2013-11-8,chengdu,75.5,102.0
2013-11-8,chengdu,75.0,111.0
2013-11-8,chengdu,77.0,118.0
2013-11-8,chengdu,77.5,97.0
2013-11-9,chengdu,75.5,94.0
2013-11-9,chengdu,69.5,82.0
2013-11-9,chengdu,57.5,94.0
2013-11-9,chengdu,54.0,85.0
2013-11-9,chengdu,48.0,80.0
2013-11-9,chengdu,49.0,74.0
2013-11-9,chengdu,55.5,70.0
2013-11-9,chengdu,55.5,76.0
2013-11-9,chengdu,75.0,103.0
2013-11-9,chengdu,81.0,133.0
2013-11-9,chengdu,80.5,118.0
2013-11-9,chengdu,90.0,132.0
2013-11-9,chengdu,93.0,147.0
2013-11-9,chengdu,91.0,153.0
2013-11-9,chengdu,83.5,137.0
2013-11-9,chengdu,75.0,120.0
2013-11-9,chengdu,74.0,115.0
2013-11-9,chengdu,95.5,133.0
2013-11-10,chengdu,18.5,35.0
2013-11-10,chengdu,23.0,32.0
2013-11-10,chengdu,28.0,39.0
2013-11-10,chengdu,28.0,45.0
2013-11-10,chengdu,26.5,41.0
2013-11-10,chengdu,23.0,45.0
2013-11-10,chengdu,25.0,37.0
2013-11-10,chengdu,19.5,41.0
2013-11-10,chengdu,18.5,39.0
2013-11-10,chengdu,18.5,37.0
2013-11-10,chengdu,22.0,35.0
2013-11-10,chengdu,20.5,33.0
2013-11-10,chengdu,20.0,32.0
2013-11-10,chengdu,25.5,35.0
2013-11-10,chengdu,29.5,38.0
2013-11-10,chengdu,29.5,51.0
2013-11-10,chengdu,36.0,42.0
2013-11-10,chengdu,38.5,59.0
2013-11-10,chengdu,35.0,59.0
2013-11-11,chengdu,30.0,50.0
2013-11-11,chengdu,28.5,48.0
2013-11-11,chengdu,25.5,41.0
2013-11-11,chengdu,27.0,43.0
2013-11-11,chengdu,31.5,31.0
2013-11-11,chengdu,32.5,45.0
2013-11-11,chengdu,33.0,44.0
2013-11-11,chengdu,33.5,46.0
2013-11-11,chengdu,29.5,40.0
2013-11-11,chengdu,29.5,35.0
2013-11-11,chengdu,29.0,35.0
2013-11-11,chengdu,29.0,43.0
2013-11-11,chengdu,22.5,47.0
2013-11-11,chengdu,22.5,35.0
2013-11-11,chengdu,21.5,37.0
2013-11-11,chengdu,16.5,28.0
2013-11-11,chengdu,19.0,24.0
2013-11-11,chengdu,19.0,25.0
2013-11-11,chengdu,19.0,29.0
2013-11-11,chengdu,23.0,28.0
2013-11-11,chengdu,22.5,37.0
2013-11-11,chengdu,20.0,27.0
2013-11-11,chengdu,20.5,27.0
2013-11-11,chengdu,21.0,27.0
2013-11-12,chengdu,20.0,32.0
2013-11-12,chengdu,23.0,38.0
2013-11-12,chengdu,25.5,45.0
2013-11-12,chengdu,27.0,32.0
2013-11-12,chengdu,24.0,37.0
2013-11-12,chengdu,22.0,28.0
2013-11-12,chengdu,20.0,31.0
2013-11-12,chengdu,21.5,33.0
2013-11-12,chengdu,29.5,36.0
2013-11-12,chengdu,30.0,36.0
2013-11-12,chengdu,32.5,33.0
2013-11-12,chengdu,33.0,52.0
2013-11-12,chengdu,21.5,57.0
2013-11-12,chengdu,21.5,50.0
2013-11-12,chengdu,18.0,36.0
2013-11-13,chengdu,20.0,35.0
2013-11-13,chengdu,24.5,33.0
2013-11-13,chengdu,26.0,34.0
2013-11-13,chengdu,27.0,36.0
2013-11-13,chengdu,35.0,47.0
2013-11-13,chengdu,27.0,40.0
2013-11-13,chengdu,25.0,44.0
2013-11-13,chengdu,21.0,41.0
2013-11-13,chengdu,26.0,57.0
2013-11-13,chengdu,31.0,52.0
2013-11-13,chengdu,34.0,49.0
2013-11-13,chengdu,34.0,55.0
2013-11-13,chengdu,33.5,73.0
2013-11-13,chengdu,36.5,52.0
2013-11-13,chengdu,26.0,55.0
2013-11-13,chengdu,24.5,60.0
2013-11-13,chengdu,26.5,50.0
2013-11-13,chengdu,23.5,37.0
2013-11-13,chengdu,21.5,28.0
2013-11-13,chengdu,25.0,28.0
2013-11-13,chengdu,21.5,28.0
2013-11-13,chengdu,22.0,32.0
2013-11-13,chengdu,31.5,40.0
2013-11-13,chengdu,31.0,45.0
2013-11-14,chengdu,28.0,52.0
2013-11-14,chengdu,30.0,49.0
2013-11-14,chengdu,31.0,54.0
2013-11-14,chengdu,33.5,43.0
2013-11-14,chengdu,33.5,47.0
2013-11-14,chengdu,35.0,61.0
2013-11-14,chengdu,36.0,55.0
2013-11-14,chengdu,37.0,58.0
2013-11-14,chengdu,40.5,63.0
2013-11-14,chengdu,42.5,67.0
2013-11-14,chengdu,46.5,69.0
2013-11-14,chengdu,35.5,67.0
2013-11-14,chengdu,33.0,63.0
2013-11-14,chengdu,33.0,59.0
2013-11-14,chengdu,32.5,60.0
2013-11-14,chengdu,31.5,56.0
2013-11-14,chengdu,35.0,66.0
2013-11-14,chengdu,41.5,76.0
2013-11-14,chengdu,50.5,69.0
2013-11-14,chengdu,58.0,74.0
2013-11-14,chengdu,65.5,94.0
2013-11-14,chengdu,61.5,97.0
2013-11-14,chengdu,60.0,78.0
2013-11-14,chengdu,61.5,86.0
2013-11-15,chengdu,64.5,84.0
2013-11-15,chengdu,65.0,84.0
2013-11-15,chengdu,59.0,94.0
2013-11-15,chengdu,65.0,91.0
2013-11-15,chengdu,65.5,99.0
2013-11-15,chengdu,64.0,91.0
2013-11-15,chengdu,62.0,95.0
2013-11-15,chengdu,69.5,93.0
2013-11-15,chengdu,77.0,95.0
2013-11-15,chengdu,73.0,104.0
2013-11-15,chengdu,76.0,112.0
2013-11-15,chengdu,76.0,110.0
2013-11-15,chengdu,71.5,101.0
2013-11-15,chengdu,37.5,69.0
2013-11-15,chengdu,38.0,56.0
2013-11-15,chengdu,36.0,58.0
2013-11-15,chengdu,42.5,70.0
2013-11-15,chengdu,59.5,86.0
2013-11-15,chengdu,68.0,88.0
2013-11-15,chengdu,67.0,98.0
2013-11-15,chengdu,72.5,92.0
2013-11-15,chengdu,79.0,96.0
2013-11-16,chengdu,75.5,100.0
2013-11-16,chengdu,71.0,101.0
2013-11-16,chengdu,72.0,101.0
2013-11-16,chengdu,69.0,114.0
2013-11-16,chengdu,64.0,102.0
2013-11-16,chengdu,63.0,101.0
