,city,date,PM_China,PM_US Post,Polluted State CH,Polluted State US
1049,chengdu,2013-2-10,109.9375,138.375,medium,medium
1050,chengdu,2013-2-11,78.16666666666667,83.91666666666667,medium,medium
1051,chengdu,2013-2-12,62.791666666666664,64.83333333333333,light,light
1052,chengdu,2013-2-13,80.14583333333333,85.66666666666667,medium,medium
1053,chengdu,2013-2-14,72.29166666666667,75.375,light,medium
1054,chengdu,2013-2-15,60.458333333333336,59.041666666666664,light,light
1055,chengdu,2013-2-16,104.14583333333333,109.29166666666667,medium,medium
1056,chengdu,2013-2-17,104.29166666666667,108.54166666666667,medium,medium
1057,chengdu,2013-2-18,52.0,49.86363636363637,light,light
1058,chengdu,2013-2-19,54.34090909090909,54.5,light,light
1059,chengdu,2013-2-2,244.875,246.79166666666666,heavy,heavy
1060,chengdu,2013-2-20,78.34782608695652,85.95652173913044,medium,medium
1061,chengdu,2013-2-21,92.22727272727273,105.77272727272727,medium,medium
1062,chengdu,2013-2-22,96.72916666666667,106.29166666666667,medium,medium
1063,chengdu,2013-2-23,96.4375,101.625,medium,medium
1064,chengdu,2013-2-24,85.41666666666667,121.66666666666667,medium,medium
1065,chengdu,2013-2-25,106.1923076923077,127.53846153846153,medium,medium
1066,chengdu,2013-2-26,111.16666666666667,119.61111111111111,medium,medium
1067,chengdu,2013-2-27,186.3125,167.75,heavy,heavy
1068,chengdu,2013-2-28,208.64705882352942,204.41176470588235,heavy,heavy
1069,chengdu,2013-2-3,154.5625,158.79166666666666,heavy,heavy
1070,chengdu,2013-2-4,276.59090909090907,278.8636363636364,heavy,heavy
1071,chengdu,2013-2-5,264.2826086956522,293.39130434782606,heavy,heavy
1072,chengdu,2013-2-6,226.2391304347826,250.04347826086956,heavy,heavy
1073,chengdu,2013-2-7,82.5952380952381,84.47619047619048,medium,medium
1074,chengdu,2013-2-8,39.38636363636363,43.31818181818182,light,light
1075,chengdu,2013-2-9,67.67391304347827,72.56521739130434,light,light
1076,chengdu,2013-3-1,113.67857142857143,93.14285714285714,medium,medium
1077,chengdu,2013-3-10,288.2391304347826,246.47826086956522,heavy,heavy
1078,chengdu,2013-3-11,266.3541666666667,215.125,heavy,heavy
1079,chengdu,2013-3-12,155.70833333333334,137.29166666666666,heavy,medium
1080,chengdu,2013-3-13,225.71428571428572,194.61904761904762,heavy,heavy
1081,chengdu,2013-3-14,148.10714285714286,135.21428571428572,medium,medium
1082,chengdu,2013-3-15,167.30555555555554,158.66666666666666,heavy,heavy
1083,chengdu,2013-3-16,179.83333333333334,169.0,heavy,heavy
1084,chengdu,2013-3-17,151.33333333333334,144.14285714285714,heavy,medium
1085,chengdu,2013-3-18,100.67857142857143,100.0,medium,medium
1086,chengdu,2013-3-19,73.0,75.5,light,medium
1087,chengdu,2013-3-2,96.72222222222223,78.11111111111111,medium,medium
1088,chengdu,2013-3-3,111.54761904761905,94.47619047619048,medium,medium
1089,chengdu,2013-3-4,111.04761904761905,97.80952380952381,medium,medium
1090,chengdu,2013-3-5,146.0681818181818,109.86363636363636,medium,medium
1091,chengdu,2013-3-6,163.60416666666666,154.16666666666666,heavy,heavy
1092,chengdu,2013-3-7,171.30434782608697,163.0,heavy,heavy
1093,chengdu,2013-3-8,197.91304347826087,193.91304347826087,heavy,heavy
1094,chengdu,2013-3-9,206.3181818181818,216.0,heavy,heavy
1095,chengdu,2013-4-19,119.92857142857143,110.57142857142857,medium,medium
1096,chengdu,2013-4-20,95.0,70.3,medium,light
1097,chengdu,2013-4-21,69.04545454545455,56.54545454545455,light,light
1098,chengdu,2013-4-22,81.875,70.75,medium,light
1099,chengdu,2013-4-23,105.21428571428571,65.71428571428571,medium,light
1100,chengdu,2013-4-24,84.5625,51.375,medium,light
1101,chengdu,2013-4-25,106.5,80.0,medium,medium
1102,chengdu,2013-4-26,131.96153846153845,94.92307692307692,medium,medium
1103,chengdu,2013-4-27,200.21428571428572,151.5,heavy,heavy
1104,chengdu,2013-4-28,301.75,219.25,heavy,heavy
1105,chengdu,2013-4-29,27.5,20.5,good,good
1106,chengdu,2013-4-30,44.5,39.4,light,light
1107,chengdu,2013-5-1,79.66666666666667,62.5,medium,light
1108,chengdu,2013-5-10,35.21739130434783,24.043478260869566,light,good
1109,chengdu,2013-5-11,78.54761904761905,55.61904761904762,medium,light
1110,chengdu,2013-5-12,109.3913043478261,76.26086956521739,medium,medium
1111,chengdu,2013-5-13,179.52777777777777,117.5,heavy,medium
1112,chengdu,2013-5-14,88.1875,78.41666666666667,medium,medium
1113,chengdu,2013-5-15,50.166666666666664,47.333333333333336,light,light
1114,chengdu,2013-5-16,39.61904761904762,39.095238095238095,light,light
1115,chengdu,2013-5-17,47.90625,38.6875,light,light
1116,chengdu,2013-5-18,40.65,27.5,light,good
1117,chengdu,2013-5-19,57.76923076923077,42.76923076923077,light,light
1118,chengdu,2013-5-2,57.5,47.42857142857143,light,light
1119,chengdu,2013-5-20,71.06666666666666,57.13333333333333,light,light
1120,chengdu,2013-5-21,70.77777777777777,61.55555555555556,light,light
1121,chengdu,2013-5-22,77.42307692307692,103.46153846153847,medium,medium
1122,chengdu,2013-5-23,145.6875,158.75,medium,heavy
1123,chengdu,2013-5-24,33.75,29.25,good,good
1124,chengdu,2013-5-25,45.85294117647059,40.529411764705884,light,light
1125,chengdu,2013-5-26,45.93333333333333,40.93333333333333,light,light
1126,chengdu,2013-5-27,77.66666666666667,74.06666666666666,medium,light
1127,chengdu,2013-5-28,82.96666666666667,71.4,medium,light
1128,chengdu,2013-5-29,36.90909090909091,24.454545454545453,light,good
1129,chengdu,2013-5-3,79.1,64.8,medium,light
1130,chengdu,2013-5-30,47.875,34.25,light,good
1131,chengdu,2013-5-4,92.57142857142857,69.76190476190476,medium,light
1132,chengdu,2013-5-5,82.55263157894737,71.10526315789474,medium,light
1133,chengdu,2013-5-6,73.91666666666667,62.5,light,light
1134,chengdu,2013-5-7,95.13157894736842,77.26315789473684,medium,medium
1135,chengdu,2013-5-8,82.83333333333333,69.0,medium,light
1136,chengdu,2013-5-9,29.3,23.866666666666667,good,good
1137,chengdu,2013-6-1,27.75,33.857142857142854,good,good
1138,chengdu,2013-6-14,89.05,72.5,medium,light
1139,chengdu,2013-6-15,52.476190476190474,71.0952380952381,light,light
1140,chengdu,2013-6-16,59.125,82.625,light,medium
1141,chengdu,2013-6-17,69.56818181818181,85.0,light,medium
1142,chengdu,2013-6-18,62.854166666666664,80.08333333333333,light,medium
1143,chengdu,2013-6-19,30.083333333333332,47.458333333333336,good,light
1144,chengdu,2013-6-2,42.04347826086956,47.78260869565217,light,light
1145,chengdu,2013-6-20,21.794117647058822,31.823529411764707,good,good
1146,chengdu,2013-6-21,19.375,29.375,good,good
1147,chengdu,2013-6-22,39.84615384615385,41.69230769230769,light,light
1148,chengdu,2013-6-23,23.63157894736842,29.157894736842106,good,good
1149,chengdu,2013-6-24,29.708333333333332,40.166666666666664,good,light
1150,chengdu,2013-6-25,30.145833333333332,39.25,good,light
1151,chengdu,2013-6-26,45.630434782608695,55.26086956521739,light,light
1152,chengdu,2013-6-27,68.47727272727273,80.22727272727273,light,medium
1153,chengdu,2013-6-28,75.17857142857143,78.78571428571429,medium,medium
1154,chengdu,2013-6-29,107.25,113.2,medium,medium
1155,chengdu,2013-6-3,74.34782608695652,75.78260869565217,light,medium
1156,chengdu,2013-6-30,26.0,33.285714285714285,good,good
1157,chengdu,2013-6-4,110.33333333333333,108.66666666666667,medium,medium
1158,chengdu,2013-6-5,79.58695652173913,92.3913043478261,medium,medium
1159,chengdu,2013-6-6,41.3235294117647,48.1764705882353,light,light
1160,chengdu,2013-6-7,53.3,48.4,light,light
1161,chengdu,2013-7-1,19.227272727272727,23.90909090909091,good,good
1162,chengdu,2013-7-10,12.395833333333334,14.541666666666666,good,good
1163,chengdu,2013-7-11,25.4375,35.208333333333336,good,light
1164,chengdu,2013-7-12,46.104166666666664,60.75,light,light
1165,chengdu,2013-7-13,54.625,59.666666666666664,light,light
1166,chengdu,2013-7-14,69.97916666666667,77.83333333333333,light,medium
1167,chengdu,2013-7-15,73.8695652173913,74.82608695652173,light,light
1168,chengdu,2013-7-16,30.9375,39.291666666666664,good,light
1169,chengdu,2013-7-17,67.33333333333333,89.04166666666667,light,medium
1170,chengdu,2013-7-18,25.25,34.666666666666664,good,good
1171,chengdu,2013-7-19,37.45454545454545,48.81818181818182,light,light
1172,chengdu,2013-7-20,66.06521739130434,71.34782608695652,light,light
1173,chengdu,2013-7-21,50.71739130434783,54.78260869565217,light,light
1174,chengdu,2013-7-22,32.8125,36.833333333333336,good,light
1175,chengdu,2013-7-23,43.09090909090909,54.09090909090909,light,light
1176,chengdu,2013-7-24,59.770833333333336,57.25,light,light
1177,chengdu,2013-7-25,35.125,41.1875,light,light
1178,chengdu,2013-7-26,62.791666666666664,64.91666666666667,light,light
1179,chengdu,2013-7-27,56.5625,61.333333333333336,light,light
1180,chengdu,2013-7-28,52.8421052631579,53.94736842105263,light,light
1181,chengdu,2013-7-29,24.595238095238095,26.476190476190474,good,good
1182,chengdu,2013-7-30,32.875,36.291666666666664,good,light
1183,chengdu,2013-7-31,77.39583333333333,68.75,medium,light
1184,chengdu,2013-7-5,38.142857142857146,54.0,light,light
1185,chengdu,2013-7-6,44.333333333333336,44.166666666666664,light,light
1186,chengdu,2013-7-7,57.104166666666664,57.625,light,light
1187,chengdu,2013-7-8,66.77272727272727,69.54545454545455,light,light
1188,chengdu,2013-7-9,28.804347826086957,31.91304347826087,good,good
1189,chengdu,2013-8-1,34.833333333333336,34.875,good,good
1190,chengdu,2013-8-10,58.958333333333336,63.166666666666664,light,light
1191,chengdu,2013-8-11,78.5,83.25,medium,medium
1192,chengdu,2013-8-12,30.1875,32.25,good,good
1193,chengdu,2013-8-13,44.770833333333336,47.916666666666664,light,light
1194,chengdu,2013-8-14,52.1875,48.375,light,light
1195,chengdu,2013-8-15,86.63636363636364,83.54545454545455,medium,medium
1196,chengdu,2013-8-16,62.5625,63.291666666666664,light,light
1197,chengdu,2013-8-17,92.02083333333333,95.79166666666667,medium,medium
1198,chengdu,2013-8-18,81.35416666666667,89.625,medium,medium
1199,chengdu,2013-8-19,65.4375,65.41666666666667,light,light
1200,chengdu,2013-8-2,42.7,47.15,light,light
1201,chengdu,2013-8-20,57.54347826086956,56.608695652173914,light,light
1202,chengdu,2013-8-21,80.47368421052632,79.3157894736842,medium,medium
1203,chengdu,2013-8-22,120.79545454545455,98.68181818181819,medium,medium
1204,chengdu,2013-8-23,109.22727272727273,83.95454545454545,medium,medium
1205,chengdu,2013-8-24,79.71739130434783,62.08695652173913,medium,light
1206,chengdu,2013-8-25,64.79166666666667,54.875,light,light
1207,chengdu,2013-8-26,47.729166666666664,44.291666666666664,light,light
1208,chengdu,2013-8-27,78.04166666666667,77.66666666666667,medium,medium
1209,chengdu,2013-8-28,56.125,51.791666666666664,light,light
1210,chengdu,2013-8-29,32.333333333333336,36.916666666666664,good,light
1211,chengdu,2013-8-3,54.458333333333336,60.958333333333336,light,light
1212,chengdu,2013-8-30,72.17391304347827,74.56521739130434,light,light
1213,chengdu,2013-8-31,59.041666666666664,55.666666666666664,light,light
1214,chengdu,2013-8-4,46.270833333333336,46.041666666666664,light,light
1215,chengdu,2013-8-5,56.27272727272727,59.54545454545455,light,light
1216,chengdu,2013-8-6,88.52083333333333,88.625,medium,medium
1217,chengdu,2013-8-7,24.125,20.458333333333332,good,good
1218,chengdu,2013-8-8,20.583333333333332,27.416666666666668,good,good
1219,chengdu,2013-8-9,41.229166666666664,46.458333333333336,light,light
1220,chengdu,2013-9-1,41.95652173913044,38.52173913043478,light,light
1221,chengdu,2013-9-14,254.0,276.0,heavy,heavy
1222,chengdu,2013-9-15,88.66666666666667,85.66666666666667,medium,medium
1223,chengdu,2013-9-16,162.0,154.88888888888889,heavy,heavy
1224,chengdu,2013-9-17,98.3,98.8,medium,medium
1225,chengdu,2013-9-18,56.869565217391305,62.391304347826086,light,light
1226,chengdu,2013-9-19,36.229166666666664,40.541666666666664,light,light
1227,chengdu,2013-9-2,42.0,46.208333333333336,light,light
1228,chengdu,2013-9-20,38.81818181818182,48.81818181818182,light,light
1229,chengdu,2013-9-21,63.92857142857143,74.95238095238095,light,light
1230,chengdu,2013-9-22,113.81818181818181,132.9090909090909,medium,medium
1231,chengdu,2013-9-23,69.45238095238095,92.66666666666667,light,medium
1232,chengdu,2013-9-24,45.22727272727273,59.09090909090909,light,light
1233,chengdu,2013-9-25,29.857142857142858,31.642857142857142,good,good
1234,chengdu,2013-9-26,33.3125,34.333333333333336,good,good
1235,chengdu,2013-9-27,53.19565217391305,71.78260869565217,light,light
1236,chengdu,2013-9-28,41.291666666666664,50.25,light,light
1237,chengdu,2013-9-29,61.854166666666664,68.08333333333333,light,light
1238,chengdu,2013-9-3,61.6875,65.20833333333333,light,light
1239,chengdu,2013-9-30,173.575,145.45,heavy,medium
1240,chengdu,2013-9-4,41.47826086956522,41.95652173913044,light,light
1241,chengdu,2013-9-5,33.333333333333336,32.416666666666664,good,good
1242,chengdu,2013-9-6,56.166666666666664,52.291666666666664,light,light
1243,chengdu,2013-9-7,56.023809523809526,65.38095238095238,light,light
1244,chengdu,2013-9-8,41.857142857142854,48.57142857142857,light,light
1245,chengdu,2013-9-9,44.0625,60.125,light,light
1246,chengdu,2014-1-1,182.86111111111111,172.66666666666666,heavy,heavy
1247,chengdu,2014-1-10,105.71428571428571,87.28571428571429,medium,medium
1248,chengdu,2014-1-11,90.22916666666667,72.20833333333333,medium,light
1249,chengdu,2014-1-12,74.54166666666667,60.708333333333336,light,light
1250,chengdu,2014-1-13,83.8125,67.58333333333333,medium,light
1251,chengdu,2014-1-14,182.875,127.04166666666667,heavy,medium
1252,chengdu,2014-1-15,192.27083333333334,152.95833333333334,heavy,heavy
1253,chengdu,2014-1-16,199.2,158.1,heavy,heavy
1254,chengdu,2014-1-17,230.33333333333334,175.08333333333334,heavy,heavy
1255,chengdu,2014-1-18,260.3125,211.70833333333334,heavy,heavy
1256,chengdu,2014-1-19,121.95833333333333,103.875,medium,medium
1257,chengdu,2014-1-2,202.67391304347825,194.2173913043478,heavy,heavy
1258,chengdu,2014-1-20,62.4375,53.083333333333336,light,light
1259,chengdu,2014-1-21,123.93478260869566,101.26086956521739,medium,medium
1260,chengdu,2014-1-22,196.8125,164.625,heavy,heavy
1261,chengdu,2014-1-23,254.39583333333334,219.66666666666666,heavy,heavy
1262,chengdu,2014-1-24,238.70833333333334,184.41666666666666,heavy,heavy
1263,chengdu,2014-1-25,220.375,178.625,heavy,heavy
1264,chengdu,2014-1-26,241.0625,201.41666666666666,heavy,heavy
1265,chengdu,2014-1-27,306.6041666666667,281.5,heavy,heavy
1266,chengdu,2014-1-28,311.2708333333333,268.625,heavy,heavy
1267,chengdu,2014-1-29,306.0,263.5416666666667,heavy,heavy
1268,chengdu,2014-1-3,150.9090909090909,154.04545454545453,heavy,heavy
1269,chengdu,2014-1-30,325.9375,286.9583333333333,heavy,heavy
1270,chengdu,2014-1-31,445.0,389.60869565217394,heavy,heavy
1271,chengdu,2014-1-4,139.20833333333334,128.625,medium,medium
1272,chengdu,2014-1-5,215.1875,168.08333333333334,heavy,heavy
1273,chengdu,2014-1-6,156.39583333333334,122.20833333333333,heavy,medium
1274,chengdu,2014-1-7,75.85416666666667,65.0,medium,light
1275,chengdu,2014-1-8,62.729166666666664,44.083333333333336,light,light
1276,chengdu,2014-1-9,101.91666666666667,81.375,medium,medium
1277,chengdu,2014-10-1,44.708333333333336,62.041666666666664,light,light
1278,chengdu,2014-10-10,125.16666666666667,151.54166666666666,medium,heavy
1279,chengdu,2014-10-11,47.979166666666664,58.75,light,light
1280,chengdu,2014-10-12,21.104166666666668,23.958333333333332,good,good
1281,chengdu,2014-10-13,29.9375,33.458333333333336,good,good
1282,chengdu,2014-10-14,45.458333333333336,58.708333333333336,light,light
1283,chengdu,2014-10-15,61.54347826086956,81.91304347826087,light,medium
1284,chengdu,2014-10-16,44.708333333333336,51.375,light,light
1285,chengdu,2014-10-17,55.916666666666664,62.291666666666664,light,light
1286,chengdu,2014-10-18,60.166666666666664,78.58333333333333,light,medium
1287,chengdu,2014-10-19,74.22916666666667,91.83333333333333,light,medium
1288,chengdu,2014-10-2,46.611111111111114,61.77777777777778,light,light
1289,chengdu,2014-10-20,68.29166666666667,93.29166666666667,light,medium
1290,chengdu,2014-10-21,73.70454545454545,94.0,light,medium
1291,chengdu,2014-10-22,59.9375,73.625,light,light
1292,chengdu,2014-10-23,69.1875,97.70833333333333,light,medium
1293,chengdu,2014-10-24,96.16666666666667,140.41666666666666,medium,medium
1294,chengdu,2014-10-25,104.3695652173913,150.30434782608697,medium,heavy
1295,chengdu,2014-10-26,172.60416666666666,210.75,heavy,heavy
1296,chengdu,2014-10-27,86.4375,119.95833333333333,medium,medium
1297,chengdu,2014-10-28,29.541666666666668,45.875,good,light
1298,chengdu,2014-10-29,27.458333333333332,36.833333333333336,good,light
1299,chengdu,2014-10-30,39.0625,54.666666666666664,light,light
1300,chengdu,2014-10-31,28.1875,40.041666666666664,good,light
1301,chengdu,2014-10-4,29.9,30.9,good,good
1302,chengdu,2014-10-5,40.333333333333336,42.125,light,light
1303,chengdu,2014-10-6,54.083333333333336,67.875,light,light
1304,chengdu,2014-10-7,88.76470588235294,101.47058823529412,medium,medium
1305,chengdu,2014-10-8,104.02083333333333,124.33333333333333,medium,medium
1306,chengdu,2014-10-9,125.83333333333333,162.125,medium,heavy
1307,chengdu,2014-11-1,23.166666666666668,26.291666666666668,good,good
1308,chengdu,2014-11-10,40.854166666666664,58.916666666666664,light,light
1309,chengdu,2014-11-11,53.86363636363637,69.95454545454545,light,light
1310,chengdu,2014-11-12,65.77083333333333,74.66666666666667,light,light
1311,chengdu,2014-11-13,47.625,53.75,light,light
1312,chengdu,2014-11-14,62.875,71.1,light,light
1313,chengdu,2014-11-15,56.97727272727273,71.0,light,light
1314,chengdu,2014-11-16,44.791666666666664,52.291666666666664,light,light
1315,chengdu,2014-11-17,36.6578947368421,49.26315789473684,light,light
1316,chengdu,2014-11-2,27.416666666666668,29.5,good,good
1317,chengdu,2014-11-20,61.583333333333336,92.83333333333333,light,medium
1318,chengdu,2014-11-21,78.125,103.29166666666667,medium,medium
1319,chengdu,2014-11-22,53.958333333333336,77.45833333333333,light,medium
1320,chengdu,2014-11-23,97.6304347826087,120.3913043478261,medium,medium
1321,chengdu,2014-11-24,56.891304347826086,62.130434782608695,light,light
1322,chengdu,2014-11-25,59.97826086956522,81.73913043478261,light,medium
1323,chengdu,2014-11-26,74.54347826086956,100.34782608695652,light,medium
1324,chengdu,2014-11-27,38.125,55.208333333333336,light,light
1325,chengdu,2014-11-28,51.854166666666664,56.541666666666664,light,light
1326,chengdu,2014-11-29,60.979166666666664,72.70833333333333,light,light
1327,chengdu,2014-11-3,39.166666666666664,46.583333333333336,light,light
1328,chengdu,2014-11-30,38.020833333333336,51.125,light,light
1329,chengdu,2014-11-4,60.3125,62.791666666666664,light,light
1330,chengdu,2014-11-5,83.72916666666667,108.95833333333333,medium,medium
1331,chengdu,2014-11-6,106.95454545454545,132.04545454545453,medium,medium
1332,chengdu,2014-11-7,54.6875,71.125,light,light
1333,chengdu,2014-11-8,27.875,42.375,good,light
1334,chengdu,2014-11-9,37.75,51.458333333333336,light,light
1335,chengdu,2014-12-1,41.5,46.82608695652174,light,light
1336,chengdu,2014-12-10,32.833333333333336,40.875,good,light
1337,chengdu,2014-12-11,44.888888888888886,49.333333333333336,light,light
1338,chengdu,2014-12-12,66.23913043478261,72.65217391304348,light,light
1339,chengdu,2014-12-13,76.29545454545455,80.95454545454545,medium,medium
1340,chengdu,2014-12-14,74.08823529411765,86.47058823529412,light,medium
1341,chengdu,2014-12-15,66.27083333333333,81.70833333333333,light,medium
1342,chengdu,2014-12-16,31.5,36.31818181818182,good,light
1343,chengdu,2014-12-17,45.84782608695652,55.17391304347826,light,light
1344,chengdu,2014-12-18,57.4375,65.95833333333333,light,light
1345,chengdu,2014-12-19,76.325,97.3,medium,medium
1346,chengdu,2014-12-2,53.625,59.65,light,light
1347,chengdu,2014-12-20,126.91666666666667,137.83333333333334,medium,medium
1348,chengdu,2014-12-21,88.02272727272727,98.5,medium,medium
1349,chengdu,2014-12-22,106.34782608695652,104.82608695652173,medium,medium
1350,chengdu,2014-12-23,92.91304347826087,112.78260869565217,medium,medium
1351,chengdu,2014-12-24,163.39583333333334,182.125,heavy,heavy
1352,chengdu,2014-12-25,134.7826086956522,164.08695652173913,medium,heavy
1353,chengdu,2014-12-26,153.15217391304347,180.34782608695653,heavy,heavy
1354,chengdu,2014-12-27,104.88636363636364,133.3181818181818,medium,medium
1355,chengdu,2014-12-28,85.8125,107.66666666666667,medium,medium
1356,chengdu,2014-12-29,121.23684210526316,172.52631578947367,medium,heavy
1357,chengdu,2014-12-3,41.30952380952381,54.80952380952381,light,light
1358,chengdu,2014-12-30,127.02380952380952,187.0,medium,heavy
1359,chengdu,2014-12-31,180.11363636363637,219.8181818181818,heavy,heavy
1360,chengdu,2014-12-4,58.08695652173913,69.3913043478261,light,light
1361,chengdu,2014-12-5,71.43181818181819,83.77272727272727,light,medium
1362,chengdu,2014-12-6,67.77083333333333,90.0,light,medium
1363,chengdu,2014-12-7,55.34090909090909,79.13636363636364,light,medium
1364,chengdu,2014-12-8,108.81818181818181,138.3181818181818,medium,medium
1365,chengdu,2014-12-9,89.3913043478261,101.47826086956522,medium,medium
1366,chengdu,2014-2-1,161.1904761904762,141.42857142857142,heavy,medium
1367,chengdu,2014-2-10,84.75,72.20833333333333,medium,light
1368,chengdu,2014-2-11,99.16666666666667,82.375,medium,medium
1369,chengdu,2014-2-12,108.9375,94.66666666666667,medium,medium
1370,chengdu,2014-2-13,134.60416666666666,116.70833333333333,medium,medium
1371,chengdu,2014-2-14,119.19047619047619,103.14285714285714,medium,medium
1372,chengdu,2014-2-16,145.3125,115.25,medium,medium
1373,chengdu,2014-2-17,121.16666666666667,99.125,medium,medium
1374,chengdu,2014-2-18,95.675,81.4,medium,medium
1375,chengdu,2014-2-19,105.95,96.25,medium,medium
1376,chengdu,2014-2-2,147.6875,120.5,medium,medium
1377,chengdu,2014-2-20,172.84782608695653,149.3913043478261,heavy,medium
1378,chengdu,2014-2-21,162.32608695652175,147.43478260869566,heavy,medium
1379,chengdu,2014-2-22,177.9,167.25,heavy,heavy
1380,chengdu,2014-2-23,182.8125,157.875,heavy,heavy
1381,chengdu,2014-2-24,147.5,128.94736842105263,medium,medium
1382,chengdu,2014-2-25,113.47727272727273,109.0,medium,medium
1383,chengdu,2014-2-26,79.4375,85.375,medium,medium
1384,chengdu,2014-2-27,34.54347826086956,38.91304347826087,good,light
1385,chengdu,2014-2-28,51.19565217391305,56.73913043478261,light,light
1386,chengdu,2014-2-3,154.72916666666666,126.04166666666667,heavy,medium
1387,chengdu,2014-2-4,171.5,138.33333333333334,heavy,medium
1388,chengdu,2014-2-5,76.27083333333333,68.54166666666667,medium,light
1389,chengdu,2014-2-6,26.25,25.666666666666668,good,good
1390,chengdu,2014-2-7,48.229166666666664,37.958333333333336,light,light
1391,chengdu,2014-2-8,78.34782608695652,60.73913043478261,medium,light
1392,chengdu,2014-2-9,53.95652173913044,44.65217391304348,light,light
1393,chengdu,2014-3-1,50.53125,44.625,light,light
1394,chengdu,2014-3-10,97.5625,103.29166666666667,medium,medium
1395,chengdu,2014-3-11,107.67391304347827,107.1304347826087,medium,medium
1396,chengdu,2014-3-12,87.1875,86.16666666666667,medium,medium
1397,chengdu,2014-3-13,76.79545454545455,67.63636363636364,medium,light
1398,chengdu,2014-3-14,43.5625,40.708333333333336,light,light
1399,chengdu,2014-3-15,75.97916666666667,71.625,medium,light
1400,chengdu,2014-3-16,139.33333333333334,126.79166666666667,medium,medium
1401,chengdu,2014-3-17,131.45833333333334,129.66666666666666,medium,medium
1402,chengdu,2014-3-18,128.1086956521739,124.78260869565217,medium,medium
1403,chengdu,2014-3-19,117.36842105263158,122.15789473684211,medium,medium
1404,chengdu,2014-3-2,51.354166666666664,49.083333333333336,light,light
1405,chengdu,2014-3-20,43.4375,46.208333333333336,light,light
1406,chengdu,2014-3-21,35.6875,39.0,light,light
1407,chengdu,2014-3-22,44.06521739130435,51.04347826086956,light,light
1408,chengdu,2014-3-23,62.1875,72.83333333333333,light,light
1409,chengdu,2014-3-24,80.9375,98.33333333333333,medium,medium
1410,chengdu,2014-3-25,114.22916666666667,128.08333333333334,medium,medium
1411,chengdu,2014-3-26,152.60416666666666,159.16666666666666,heavy,heavy
1412,chengdu,2014-3-27,157.7391304347826,157.2608695652174,heavy,heavy
1413,chengdu,2014-3-28,142.5952380952381,144.9047619047619,medium,medium
1414,chengdu,2014-3-29,168.5,155.0,heavy,heavy
1415,chengdu,2014-3-3,48.32608695652174,54.56521739130435,light,light
1416,chengdu,2014-3-30,85.20833333333333,90.25,medium,medium
1417,chengdu,2014-3-31,30.666666666666668,34.285714285714285,good,good
1418,chengdu,2014-3-4,43.208333333333336,43.625,light,light
1419,chengdu,2014-3-5,61.458333333333336,59.041666666666664,light,light
1420,chengdu,2014-3-6,44.91304347826087,52.78260869565217,light,light
1421,chengdu,2014-3-7,51.958333333333336,59.666666666666664,light,light
1422,chengdu,2014-3-8,25.291666666666668,30.5,good,good
1423,chengdu,2014-3-9,72.3125,77.16666666666667,light,medium
1424,chengdu,2014-4-1,37.77777777777778,37.111111111111114,light,light
1425,chengdu,2014-4-10,93.08333333333333,106.29166666666667,medium,medium
1426,chengdu,2014-4-11,30.28125,35.75,good,light
1427,chengdu,2014-4-12,46.395833333333336,48.625,light,light
1428,chengdu,2014-4-13,67.64583333333333,61.708333333333336,light,light
1429,chengdu,2014-4-14,66.64583333333333,69.04166666666667,light,light
1430,chengdu,2014-4-15,58.520833333333336,71.375,light,light
1431,chengdu,2014-4-16,63.18181818181818,67.54545454545455,light,light
1432,chengdu,2014-4-17,60.02173913043478,63.34782608695652,light,light
1433,chengdu,2014-4-18,35.416666666666664,38.166666666666664,light,light
1434,chengdu,2014-4-19,20.104166666666668,23.625,good,good
1435,chengdu,2014-4-2,50.104166666666664,50.708333333333336,light,light
1436,chengdu,2014-4-20,42.4375,50.458333333333336,light,light
1437,chengdu,2014-4-21,26.541666666666668,32.541666666666664,good,good
1438,chengdu,2014-4-22,33.645833333333336,35.625,good,light
1439,chengdu,2014-4-23,82.275,73.55,medium,light
1440,chengdu,2014-4-24,96.08695652173913,98.82608695652173,medium,medium
1441,chengdu,2014-4-25,59.291666666666664,80.83333333333333,light,medium
1442,chengdu,2014-4-26,79.0625,95.25,medium,medium
1443,chengdu,2014-4-27,53.479166666666664,57.416666666666664,light,light
1444,chengdu,2014-4-28,64.73913043478261,72.34782608695652,light,light
1445,chengdu,2014-4-29,37.666666666666664,38.625,light,light
1446,chengdu,2014-4-3,76.71739130434783,79.17391304347827,medium,medium
1447,chengdu,2014-4-30,48.041666666666664,48.583333333333336,light,light
1448,chengdu,2014-4-4,49.166666666666664,55.916666666666664,light,light
1449,chengdu,2014-4-5,48.13636363636363,60.72727272727273,light,light
1450,chengdu,2014-4-6,63.3125,74.58333333333333,light,light
1451,chengdu,2014-4-7,79.33333333333333,86.66666666666667,medium,medium
1452,chengdu,2014-4-8,120.45833333333333,131.5,medium,medium
1453,chengdu,2014-4-9,104.125,102.08333333333333,medium,medium
1454,chengdu,2014-5-1,87.43478260869566,80.43478260869566,medium,medium
1455,chengdu,2014-5-10,39.75,47.25,light,light
1456,chengdu,2014-5-11,42.541666666666664,46.25,light,light
1457,chengdu,2014-5-12,91.6086956521739,86.69565217391305,medium,medium
1458,chengdu,2014-5-13,99.6590909090909,95.4090909090909,medium,medium
